문제 번호,문제 티어,문제 이름,전체 제출 케이스,정답 케이스,푼 사람 수,정답 비율,문제 링크
2816,Bronze I,디지털 티비,4229,1816,1577,45.070%,https://www.acmicpc.net/problem/2816
29790,Bronze IV,임스의 메이플컵,2456,1695,1572,68.229%,https://www.acmicpc.net/problem/29790
8949,Bronze II,대충 더해,2408,1693,1560,71.560%,https://www.acmicpc.net/problem/8949
2824,Silver I,최대공약수,9186,2012,1559,28.496%,https://www.acmicpc.net/problem/2824
30017,Bronze IV,치즈버거 만들기,2599,1714,1557,66.482%,https://www.acmicpc.net/problem/30017
3023,Bronze I,마술사 이민혁,2927,1721,1542,61.021%,https://www.acmicpc.net/problem/3023
2684,Bronze I,동전 게임,2045,1667,1538,83.406%,https://www.acmicpc.net/problem/2684
1855,Bronze I,암호,2730,1676,1524,64.631%,https://www.acmicpc.net/problem/1855
3076,Bronze II,상근이의 체스판,2457,1662,1514,70.255%,https://www.acmicpc.net/problem/3076
14491,Bronze II,9진수,2450,1651,1509,68.967%,https://www.acmicpc.net/problem/14491
11637,Silver V,인기 투표,3255,1674,1507,53.007%,https://www.acmicpc.net/problem/11637
10655,Silver III,마라톤 1,3615,1789,1505,50.862%,https://www.acmicpc.net/problem/10655
20299,Bronze II,3대 측정,4929,2359,1504,50.470%,https://www.acmicpc.net/problem/20299
23289,Platinum V,온풍기 안녕!,6178,2514,1502,38.602%,https://www.acmicpc.net/problem/23289
4806,Bronze III,줄 세기,2603,1657,1499,65.919%,https://www.acmicpc.net/problem/4806
25703,Bronze III,포인터 공부,3259,1658,1498,52.654%,https://www.acmicpc.net/problem/25703
1434,Bronze II,책 정리,2376,1646,1481,72.103%,https://www.acmicpc.net/problem/1434
23794,Bronze III,골뱅이 찍기 - 정사각형,1979,1573,1480,81.370%,https://www.acmicpc.net/problem/23794
16931,Silver II,겉넓이 구하기,2760,1760,1473,65.583%,https://www.acmicpc.net/problem/16931
4396,Silver IV,지뢰 찾기,5803,1830,1471,30.481%,https://www.acmicpc.net/problem/4396
1113,Gold I,수영장 만들기,5550,2229,1467,37.712%,https://www.acmicpc.net/problem/1113
17350,Bronze III,2루수 이름이 뭐야,2486,1598,1461,65.078%,https://www.acmicpc.net/problem/17350
14624,Bronze II,전북대학교,2794,1557,1461,57.451%,https://www.acmicpc.net/problem/14624
10836,Gold III,여왕벌,6979,2130,1458,30.547%,https://www.acmicpc.net/problem/10836
22966,Bronze II,가장 쉬운 문제를 찾는 문제,2167,1546,1453,73.532%,https://www.acmicpc.net/problem/22966
12933,Silver II,오리,5781,1916,1453,33.433%,https://www.acmicpc.net/problem/12933
11091,Bronze II,알파벳 전부 쓰기,2454,1611,1449,67.710%,https://www.acmicpc.net/problem/11091
9946,Bronze I,단어 퍼즐,2656,1693,1446,65.253%,https://www.acmicpc.net/problem/9946
16937,Silver III,두 스티커,4987,1934,1442,38.259%,https://www.acmicpc.net/problem/16937
7600,Bronze II,문자가 몇갤까,2327,1661,1439,72.677%,https://www.acmicpc.net/problem/7600
10993,Gold IV,별 찍기 - 18,4386,1878,1438,40.633%,https://www.acmicpc.net/problem/10993
6986,Silver III,절사평균,10058,1847,1433,22.468%,https://www.acmicpc.net/problem/6986
9324,Silver IV,진짜 메시지,4703,1732,1428,38.039%,https://www.acmicpc.net/problem/9324
29736,Bronze IV,브실이와 친구가 되고 싶어 🤸‍♀️,2555,1500,1425,60.794%,https://www.acmicpc.net/problem/29736
10864,Bronze II,친구,2338,1588,1422,69.468%,https://www.acmicpc.net/problem/10864
4388,Bronze III,받아올림,4062,1578,1422,41.620%,https://www.acmicpc.net/problem/4388
15720,Silver V,카우버거,2344,1553,1407,69.072%,https://www.acmicpc.net/problem/15720
20001,Bronze II,고무오리 디버깅,2610,1551,1393,63.146%,https://www.acmicpc.net/problem/20001
23303,Bronze III,이 문제는 D2 입니다.,2325,1537,1379,70.754%,https://www.acmicpc.net/problem/23303
12778,Bronze II,CTP공국으로 이민 가자,2042,1567,1379,79.665%,https://www.acmicpc.net/problem/12778
20207,Gold V,달력,4152,1794,1371,41.939%,https://www.acmicpc.net/problem/20207
1340,Silver V,연도 진행바,3521,1568,1368,47.075%,https://www.acmicpc.net/problem/1340
28281,Bronze IV,선물,2151,1444,1364,69.239%,https://www.acmicpc.net/problem/28281
21866,Bronze III,추첨을 통해 커피를 받자,2619,1470,1364,57.919%,https://www.acmicpc.net/problem/21866
23803,Bronze III,골뱅이 찍기 - ㄴ,1797,1426,1362,81.851%,https://www.acmicpc.net/problem/23803
12780,Bronze II,원피스,2520,1525,1356,62.374%,https://www.acmicpc.net/problem/12780
23348,Bronze III,스트릿 코딩 파이터,2045,1511,1354,78.266%,https://www.acmicpc.net/problem/23348
14726,Bronze II,신용카드 판별,2555,1685,1353,67.956%,https://www.acmicpc.net/problem/14726
15719,Silver V,중복된 숫자,8827,2046,1352,23.383%,https://www.acmicpc.net/problem/15719
1362,Bronze II,펫,6670,1629,1352,24.694%,https://www.acmicpc.net/problem/1362
29766,Bronze IV,DKSH 찾기,2087,1418,1351,69.603%,https://www.acmicpc.net/problem/29766
1451,Gold IV,직사각형으로 나누기,4387,1770,1350,41.021%,https://www.acmicpc.net/problem/1451
30999,Bronze IV,민주주의,1900,1411,1347,75.758%,https://www.acmicpc.net/problem/30999
4597,Bronze II,패리티,1850,1451,1338,79.928%,https://www.acmicpc.net/problem/4597
20301,Silver III,반전 요세푸스,3495,1620,1332,47.504%,https://www.acmicpc.net/problem/20301
9046,Bronze II,복호화,3672,1603,1329,46.396%,https://www.acmicpc.net/problem/9046
11648,Bronze III,지속,1750,1410,1322,81.908%,https://www.acmicpc.net/problem/11648
17826,Bronze II,나의 학점은?,2212,1445,1320,67.278%,https://www.acmicpc.net/problem/17826
28214,Bronze III,크림빵,3213,1577,1310,52.087%,https://www.acmicpc.net/problem/28214
15734,Bronze III,명장 남정훈,2400,1413,1308,61.698%,https://www.acmicpc.net/problem/15734
30402,Bronze IV,감마선을 맞은 컴퓨터,2206,1366,1300,64.356%,https://www.acmicpc.net/problem/30402
15947,Bronze I,아기 석환 뚜루루 뚜루,2892,1459,1296,50.408%,https://www.acmicpc.net/problem/15947
17269,Bronze I,이름궁합 테스트,2829,1564,1293,57.518%,https://www.acmicpc.net/problem/17269
23804,Bronze III,골뱅이 찍기 - ㄷ,1690,1356,1289,81.018%,https://www.acmicpc.net/problem/23804
9081,Silver I,단어 맞추기,3830,1573,1288,44.629%,https://www.acmicpc.net/problem/9081
30501,Bronze IV,관공... 어찌하여 목만 오셨소...,1665,1342,1285,82.319%,https://www.acmicpc.net/problem/30501
18917,Silver III,수열과 쿼리 38,4052,1617,1284,37.467%,https://www.acmicpc.net/problem/18917
1544,Silver IV,사이클 단어,2746,1576,1278,59.916%,https://www.acmicpc.net/problem/1544
21312,Bronze III,홀짝 칵테일,2318,1405,1275,62.408%,https://www.acmicpc.net/problem/21312
10865,Bronze III,친구 친구,2633,1515,1274,58.299%,https://www.acmicpc.net/problem/10865
2891,Silver V,카약과 강풍,6308,1528,1269,28.301%,https://www.acmicpc.net/problem/2891
23253,Silver V,자료구조는 정말 최고야,4701,1659,1261,35.096%,https://www.acmicpc.net/problem/23253
2154,Bronze II,수 이어 쓰기 3,2696,1526,1257,59.829%,https://www.acmicpc.net/problem/2154
17294,Bronze I,귀여운 수~ε٩(๑> ₃ <)۶з,2407,1396,1251,61.263%,https://www.acmicpc.net/problem/17294
21918,Bronze II,전구,2582,1515,1240,58.824%,https://www.acmicpc.net/problem/21918
23881,Bronze I,알고리즘 수업 - 선택 정렬 1,4160,1489,1239,39.814%,https://www.acmicpc.net/problem/23881
28290,Bronze IV,안밖? 밖안? 계단? 역계단?,2052,1324,1235,66.362%,https://www.acmicpc.net/problem/28290
4564,Bronze II,숫자 카드놀이,1916,1351,1235,73.643%,https://www.acmicpc.net/problem/4564
17204,Silver III,죽음의 게임,2254,1421,1234,65.291%,https://www.acmicpc.net/problem/17204
14563,Bronze II,완전수,2771,1461,1233,54.317%,https://www.acmicpc.net/problem/14563
20164,Gold V,홀수 홀릭 호석,2212,1494,1232,69.841%,https://www.acmicpc.net/problem/20164
1036,Gold I,36진수,6772,1659,1231,24.819%,https://www.acmicpc.net/problem/1036
30031,Bronze IV,지폐 세기,1614,1331,1228,83.937%,https://www.acmicpc.net/problem/30031
23802,Bronze III,골뱅이 찍기 - 뒤집힌 ㄱ,1675,1296,1228,78.117%,https://www.acmicpc.net/problem/23802
28432,Silver V,끝말잇기,5575,1402,1226,26.957%,https://www.acmicpc.net/problem/28432
15644,Gold I,구슬 탈출 3,2542,1450,1225,59.236%,https://www.acmicpc.net/problem/15644
16504,Bronze III,종이접기,2461,1416,1224,57.303%,https://www.acmicpc.net/problem/16504
31090,Bronze IV,2023은 무엇이 특별할까?,1803,1318,1222,74.016%,https://www.acmicpc.net/problem/31090
23806,Bronze III,골뱅이 찍기 - ㅁ,1550,1320,1222,86.544%,https://www.acmicpc.net/problem/23806
3060,Silver V,욕심쟁이 돼지,4337,1394,1222,32.982%,https://www.acmicpc.net/problem/3060
25644,Silver V,최대 상승,3290,1477,1217,48.428%,https://www.acmicpc.net/problem/25644
1614,Silver III,영식이의 손가락,4784,1687,1217,33.919%,https://www.acmicpc.net/problem/1614
13567,Silver IV,로봇,2609,1477,1207,59.458%,https://www.acmicpc.net/problem/13567
16172,Bronze II,나는 친구가 적다 (Large),4210,1520,1206,41.698%,https://www.acmicpc.net/problem/16172
19638,Silver I,센티와 마법의 뿅망치,4398,1479,1205,33.547%,https://www.acmicpc.net/problem/19638
10205,Bronze III,헤라클레스와 히드라,2371,1281,1203,55.489%,https://www.acmicpc.net/problem/10205
23080,Bronze III,스키테일 암호,1804,1311,1199,74.704%,https://www.acmicpc.net/problem/23080
16433,Bronze I,주디와 당근농장,2284,1465,1198,65.393%,https://www.acmicpc.net/problem/16433
2909,Bronze II,캔디 구매,3843,1300,1198,44.802%,https://www.acmicpc.net/problem/2909
2799,Silver IV,블라인드,2105,1374,1191,67.364%,https://www.acmicpc.net/problem/2799
1270,Silver III,전쟁 - 땅따먹기,6052,1864,1189,30.526%,https://www.acmicpc.net/problem/1270
14647,Bronze I,준오는 조류혐오야!!,2569,1439,1186,56.530%,https://www.acmicpc.net/problem/14647
16396,Bronze I,선 그리기,3124,1435,1184,47.974%,https://www.acmicpc.net/problem/16396
15784,Bronze III,질투진서,2259,1356,1184,61.763%,https://www.acmicpc.net/problem/15784
5566,Bronze II,주사위 게임,2722,1331,1181,49.352%,https://www.acmicpc.net/problem/5566
30868,Bronze IV,개표,1734,1264,1180,74.148%,https://www.acmicpc.net/problem/30868
1972,Silver III,놀라운 문자열,2395,1389,1176,60.153%,https://www.acmicpc.net/problem/1972
27159,Bronze III,노 땡스!,1581,1248,1165,81.072%,https://www.acmicpc.net/problem/27159
3181,Bronze II,줄임말 만들기,2125,1302,1133,63.759%,https://www.acmicpc.net/problem/3181
31495,Bronze IV,그게 무슨 코드니..,3760,1236,1130,33.691%,https://www.acmicpc.net/problem/31495
23808,Bronze III,골뱅이 찍기 - ㅂ,1348,1177,1130,88.627%,https://www.acmicpc.net/problem/23808
16466,Bronze I,콘서트,3486,1429,1126,41.291%,https://www.acmicpc.net/problem/16466
1030,Gold III,프렉탈 평면,3308,1416,1126,45.367%,https://www.acmicpc.net/problem/1030
15351,Bronze II,인생 점수,1785,1300,1125,74.751%,https://www.acmicpc.net/problem/15351
26215,Silver III,눈 치우기,3585,1353,1120,39.971%,https://www.acmicpc.net/problem/26215
30468,Bronze IV,호반우가 학교에 지각한 이유 1,1719,1169,1117,69.638%,https://www.acmicpc.net/problem/30468
23812,Bronze III,골뱅이 찍기 - 돌아간 ㅍ,1384,1188,1112,87.836%,https://www.acmicpc.net/problem/23812
21734,Bronze II,SMUPC의 등장,1582,1187,1103,77.567%,https://www.acmicpc.net/problem/21734
1091,Gold IV,카드 섞기,3243,1483,1100,49.661%,https://www.acmicpc.net/problem/1091
14468,Silver IV,소가 길을 건너간 이유 2,2456,1284,1094,55.759%,https://www.acmicpc.net/problem/14468
27964,Silver V,콰트로치즈피자,2041,1183,1087,58.271%,https://www.acmicpc.net/problem/27964
3019,Gold V,테트리스,2755,1376,1083,48.872%,https://www.acmicpc.net/problem/3019
21314,Silver I,민겸 수,3739,1336,1082,35.569%,https://www.acmicpc.net/problem/21314
2897,Bronze I,몬스터 트럭,1501,1161,1080,78.775%,https://www.acmicpc.net/problem/2897
1524,Bronze I,세준세비,3049,1364,1080,48.430%,https://www.acmicpc.net/problem/1524
23968,Bronze I,알고리즘 수업 - 버블 정렬 1,3423,1291,1076,40.619%,https://www.acmicpc.net/problem/23968
22341,Bronze II,사각형 면적,3785,1355,1074,38.004%,https://www.acmicpc.net/problem/22341
27890,Bronze IV,특별한 작은 분수,1361,1128,1069,85.247%,https://www.acmicpc.net/problem/27890
15721,Silver V,번데기,2870,1308,1069,46.989%,https://www.acmicpc.net/problem/15721
16676,Bronze II,근우의 다이어리 꾸미기,3579,1255,1066,35.474%,https://www.acmicpc.net/problem/16676
5426,Silver V,비밀 편지,1691,1169,1061,71.689%,https://www.acmicpc.net/problem/5426
14713,Silver II,앵무새,4814,1416,1056,28.860%,https://www.acmicpc.net/problem/14713
3967,Gold V,매직 스타,2749,1459,1053,52.968%,https://www.acmicpc.net/problem/3967
2469,Gold V,사다리 타기,3339,1337,1052,40.168%,https://www.acmicpc.net/problem/2469
16675,Bronze II,두 개의 손,2416,1222,1050,52.579%,https://www.acmicpc.net/problem/16675
16924,Silver I,십자가 찾기,3565,1422,1038,38.616%,https://www.acmicpc.net/problem/16924
15814,Bronze II,야바위 대장,1309,1106,1025,87.521%,https://www.acmicpc.net/problem/15814
23811,Bronze III,골뱅이 찍기 - ㅌ,1268,1059,1023,84.896%,https://www.acmicpc.net/problem/23811
3054,Silver V,피터팬 프레임,2209,1133,1021,53.372%,https://www.acmicpc.net/problem/3054
2890,Silver V,카약,2263,1145,1017,54.943%,https://www.acmicpc.net/problem/2890
8932,Bronze III,7종 경기,1394,1122,1015,81.921%,https://www.acmicpc.net/problem/8932
17210,Bronze III,문문문,2437,1131,1003,50.759%,https://www.acmicpc.net/problem/17210
25915,Bronze III,연세여 사랑한다,1270,1092,996,87.831%,https://www.acmicpc.net/problem/25915
20205,Bronze II,교수님 그림이 깨지는데요?,1769,1102,993,64.272%,https://www.acmicpc.net/problem/20205
17127,Silver V,벚꽃이 정보섬에 피어난 이유,1688,1128,990,69.718%,https://www.acmicpc.net/problem/17127
29752,Bronze III,최장 스트릭,1702,1036,989,63.195%,https://www.acmicpc.net/problem/29752
8972,Gold III,미친 아두이노,3995,1316,987,30.614%,https://www.acmicpc.net/problem/8972
23805,Bronze III,골뱅이 찍기 - 돌아간 ㄹ,1279,1048,981,82.328%,https://www.acmicpc.net/problem/23805
2571,Gold III,색종이 - 3,2589,1299,977,52.583%,https://www.acmicpc.net/problem/2571
11504,Silver V,돌려 돌려 돌림판!,2144,1127,976,56.157%,https://www.acmicpc.net/problem/11504
14592,Bronze III,2017 아주대학교 프로그래밍 경시대회 (Small),1760,1091,973,65.566%,https://www.acmicpc.net/problem/14592
30008,Bronze IV,준영이의 등급,1370,1032,972,76.415%,https://www.acmicpc.net/problem/30008
29725,Bronze IV,체스 초보 브실이,1282,1039,972,81.749%,https://www.acmicpc.net/problem/29725
17450,Bronze III,과자 사기,2279,1088,971,50.129%,https://www.acmicpc.net/problem/17450
11332,Silver IV,시간초과,5150,1218,968,26.247%,https://www.acmicpc.net/problem/11332
9207,Gold IV,페그 솔리테어,2768,1376,967,49.717%,https://www.acmicpc.net/problem/9207
11008,Silver V,복붙의 달인,1687,1100,965,67.862%,https://www.acmicpc.net/problem/11008
31428,Bronze IV,엘리스 트랙 매칭,1203,1019,963,85.904%,https://www.acmicpc.net/problem/31428
15923,Bronze III,욱제는 건축왕이야!!,1222,1034,963,85.905%,https://www.acmicpc.net/problem/15923
22251,Gold V,빌런 호석,2852,1367,962,45.335%,https://www.acmicpc.net/problem/22251
1895,Silver IV,필터,1537,1085,962,72.006%,https://www.acmicpc.net/problem/1895
16503,Bronze III,괄호 없는 사칙연산,1912,1078,961,58.885%,https://www.acmicpc.net/problem/16503
12764,Gold III,싸지방에 간 준하,4347,1349,961,29.873%,https://www.acmicpc.net/problem/12764
11971,Silver V,속도 위반,2209,1078,959,50.741%,https://www.acmicpc.net/problem/11971
25630,Bronze III,팰린드롬 소떡소떡,1259,1034,958,84.480%,https://www.acmicpc.net/problem/25630
10384,Silver V,팬그램,2276,1097,954,49.251%,https://www.acmicpc.net/problem/10384
9226,Bronze II,도깨비말,2140,1056,952,50.964%,https://www.acmicpc.net/problem/9226
4108,Silver V,지뢰찾기,1834,1092,950,62.377%,https://www.acmicpc.net/problem/4108
23810,Bronze III,골뱅이 찍기 - 뒤집힌 ㅋ,1146,980,948,86.025%,https://www.acmicpc.net/problem/23810
17176,Silver V,암호해독기,2502,1142,945,48.043%,https://www.acmicpc.net/problem/17176
11070,Bronze I,피타고라스 기댓값,4555,1247,944,28.062%,https://www.acmicpc.net/problem/11070
27736,Bronze III,찬반투표,2421,983,939,42.431%,https://www.acmicpc.net/problem/27736
3041,Bronze I,N-퍼즐,1577,1045,934,70.704%,https://www.acmicpc.net/problem/3041
17293,Bronze II,맥주 99병,4010,1049,931,27.544%,https://www.acmicpc.net/problem/17293
12873,Silver III,기념품,3509,1195,931,34.661%,https://www.acmicpc.net/problem/12873
1986,Silver I,체스,2558,1124,931,44.889%,https://www.acmicpc.net/problem/1986
4378,Silver V,트ㅏㅊ;,5496,1074,930,21.719%,https://www.acmicpc.net/problem/4378
18500,Gold I,미네랄 2,3361,1158,928,35.583%,https://www.acmicpc.net/problem/18500
13419,Bronze II,탕수육,1329,1016,928,79.316%,https://www.acmicpc.net/problem/13419
31775,Bronze IV,글로벌 포닉스,1776,1005,927,58.969%,https://www.acmicpc.net/problem/31775
12840,Bronze III,창용이의 시계,3856,1193,927,30.374%,https://www.acmicpc.net/problem/12840
1384,Silver V,메시지,2910,1035,922,37.958%,https://www.acmicpc.net/problem/1384
14594,Silver IV,동방 프로젝트 (Small),1789,1065,915,64.031%,https://www.acmicpc.net/problem/14594
16674,Bronze II,2018년을 되돌아보며,1714,1038,914,62.304%,https://www.acmicpc.net/problem/16674
1411,Silver II,비슷한 단어,1781,1067,908,63.675%,https://www.acmicpc.net/problem/1411
2037,Bronze I,문자메시지,2567,1119,904,44.249%,https://www.acmicpc.net/problem/2037
10708,Bronze II,크리스마스 파티,1117,964,899,87.112%,https://www.acmicpc.net/problem/10708
1835,Silver IV,카드,1870,1069,896,64.322%,https://www.acmicpc.net/problem/1835
17072,Bronze I,아스키 아트,1683,992,895,61.259%,https://www.acmicpc.net/problem/17072
23841,Bronze I,데칼코마니,1305,972,887,76.466%,https://www.acmicpc.net/problem/23841
21567,Bronze II,숫자의 개수 2,1259,944,886,76.843%,https://www.acmicpc.net/problem/21567
24510,Bronze II,시간복잡도를 배운 도도,1713,1065,885,63.305%,https://www.acmicpc.net/problem/24510
17276,Silver II,배열 돌리기,2263,1200,885,53.026%,https://www.acmicpc.net/problem/17276
11292,Silver V,키 큰 사람,1400,1006,884,73.118%,https://www.acmicpc.net/problem/11292
31821,Bronze IV,학식 사주기,1100,922,883,84.986%,https://www.acmicpc.net/problem/31821
2590,Gold IV,색종이,5571,1055,878,22.273%,https://www.acmicpc.net/problem/2590
22351,Silver IV,수학은 체육과목 입니다 3,2314,1047,875,49.268%,https://www.acmicpc.net/problem/22351
1440,Bronze II,타임머신,2299,1037,875,46.741%,https://www.acmicpc.net/problem/1440
3111,Platinum IV,검열,7047,1257,873,21.324%,https://www.acmicpc.net/problem/3111
4539,Bronze I,반올림,1403,954,871,71.452%,https://www.acmicpc.net/problem/4539
2505,Platinum V,두 번 뒤집기,4874,1167,865,26.404%,https://www.acmicpc.net/problem/2505
28417,Bronze III,스케이트보드,1881,1045,863,53.870%,https://www.acmicpc.net/problem/28417
9944,Gold III,NxM 보드 완주하기,4057,1340,861,30.772%,https://www.acmicpc.net/problem/9944
4574,Gold I,스도미노쿠,2752,1277,861,45.387%,https://www.acmicpc.net/problem/4574
25904,Bronze III,안녕 클레오파트라 세상에서 제일가는 포테이토칩,1437,934,855,66.849%,https://www.acmicpc.net/problem/25904
31822,Bronze IV,재수강,1120,901,853,81.084%,https://www.acmicpc.net/problem/31822
3987,Gold V,보이저 1호,4945,1179,853,23.974%,https://www.acmicpc.net/problem/3987
29807,Bronze IV,학번을 찾아줘!,1772,894,847,51.302%,https://www.acmicpc.net/problem/29807
16986,Gold II,인싸들의 가위바위보,2762,1260,844,43.371%,https://www.acmicpc.net/problem/16986
17502,Bronze II,클레어와 팰린드롬,1682,983,842,61.326%,https://www.acmicpc.net/problem/17502
25497,Silver V,기술 연계마스터 임스,2586,971,841,39.447%,https://www.acmicpc.net/problem/25497
23809,Bronze III,골뱅이 찍기 - 돌아간 ㅈ,1240,876,840,71.795%,https://www.acmicpc.net/problem/23809
25641,Bronze III,균형 잡힌 소떡소떡,1250,917,838,76.600%,https://www.acmicpc.net/problem/25641
18228,Bronze II,펭귄추락대책위원회,1347,980,838,74.688%,https://www.acmicpc.net/problem/18228
28215,Silver IV,대피소,2733,1111,831,47.002%,https://www.acmicpc.net/problem/28215
14648,Bronze II,쿼리 맛보기,2434,1006,831,44.085%,https://www.acmicpc.net/problem/14648
2641,Silver II,다각형그리기,1682,939,831,60.657%,https://www.acmicpc.net/problem/2641
1706,Silver II,크로스워드,1965,975,829,50.091%,https://www.acmicpc.net/problem/1706
28289,Bronze III,과 조사하기,1203,899,828,77.239%,https://www.acmicpc.net/problem/28289
10040,Bronze II,투표,1518,898,828,61.197%,https://www.acmicpc.net/problem/10040
11094,Bronze II,꿍 가라사대,1668,920,826,54.414%,https://www.acmicpc.net/problem/11094
1730,Silver IV,판화,2814,1005,824,35.983%,https://www.acmicpc.net/problem/1730
25205,Bronze II,경로당펑크 2077,1496,957,823,67.294%,https://www.acmicpc.net/problem/25205
14646,Silver V,욱제는 결정장애야!!,2006,1021,822,51.439%,https://www.acmicpc.net/problem/14646
30454,Bronze III,얼룩말을 찾아라!,1423,894,820,64.213%,https://www.acmicpc.net/problem/30454
6246,Bronze II,풍선 놀이,1408,906,820,64.720%,https://www.acmicpc.net/problem/6246
25401,Gold V,카드 바꾸기,3238,1070,818,37.748%,https://www.acmicpc.net/problem/25401
14724,Bronze II,관리자는 누구?,1319,937,815,71.491%,https://www.acmicpc.net/problem/14724
2508,Silver V,사탕 박사 고창영,2276,1008,813,44.402%,https://www.acmicpc.net/problem/2508
13322,Bronze I,접두사 배열,1707,985,805,60.617%,https://www.acmicpc.net/problem/13322
11067,Gold V,모노톤길,3784,1237,804,33.059%,https://www.acmicpc.net/problem/11067
4998,Bronze II,저금,1829,948,801,57.709%,https://www.acmicpc.net/problem/4998
17201,Bronze II,자석 체인,1294,897,799,70.708%,https://www.acmicpc.net/problem/17201
1089,Gold IV,스타트링크 타워,3715,1105,797,28.597%,https://www.acmicpc.net/problem/1089
31867,Bronze IV,홀짝홀짝,1406,930,792,68.945%,https://www.acmicpc.net/problem/31867
14723,Bronze II,이산수학 과제,1130,850,791,77.473%,https://www.acmicpc.net/problem/14723
23882,Bronze I,알고리즘 수업 - 선택 정렬 2,1602,905,790,57.791%,https://www.acmicpc.net/problem/23882
14584,Silver IV,암호 해독,2186,895,786,45.121%,https://www.acmicpc.net/problem/14584
24724,Bronze III,현대모비스와 함께하는 부품 관리,1395,890,784,64.580%,https://www.acmicpc.net/problem/24724
2139,Bronze II,나는 너가 살아온 날을 알고 있다,1394,866,784,63.948%,https://www.acmicpc.net/problem/2139
3226,Bronze I,전화 요금,1891,879,783,50.712%,https://www.acmicpc.net/problem/3226
25175,Bronze III,두~~부 두부 두부,2238,875,782,41.796%,https://www.acmicpc.net/problem/25175
20124,Bronze II,모르고리즘 회장님 추천 받습니다,1503,905,782,64.098%,https://www.acmicpc.net/problem/20124
16509,Gold V,장군,1673,916,780,55.516%,https://www.acmicpc.net/problem/16509
12759,Silver V,틱! 택! 토!,2525,893,774,36.304%,https://www.acmicpc.net/problem/12759
15905,Silver V,스텔라(STELLA)가 치킨을 선물했어요,1397,877,772,65.758%,https://www.acmicpc.net/problem/15905
13901,Silver I,로봇,2594,924,767,35.232%,https://www.acmicpc.net/problem/13901
10875,Platinum V,뱀,11096,1077,765,13.619%,https://www.acmicpc.net/problem/10875
20187,Gold III,종이접기,2766,1117,760,41.850%,https://www.acmicpc.net/problem/20187
26145,Bronze III,출제비 재분배,1375,963,757,72.027%,https://www.acmicpc.net/problem/26145
25285,Bronze III,심준의 병역판정검사,1821,887,756,52.102%,https://www.acmicpc.net/problem/25285
1942,Bronze I,디지털시계,2042,924,755,50.166%,https://www.acmicpc.net/problem/1942
31472,Bronze III,갈래의 색종이 자르기,1174,811,753,70.440%,https://www.acmicpc.net/problem/31472
14593,Bronze II,2017 아주대학교 프로그래밍 경시대회 (Large),1196,834,753,72.754%,https://www.acmicpc.net/problem/14593
27522,Bronze II,카트라이더: 드리프트,1383,860,749,64.182%,https://www.acmicpc.net/problem/27522
5464,Silver II,주차장,1547,888,744,59.425%,https://www.acmicpc.net/problem/5464
16113,Silver I,시그널,2793,896,743,32.234%,https://www.acmicpc.net/problem/16113
25642,Bronze III,젓가락 게임,1194,793,739,67.550%,https://www.acmicpc.net/problem/25642
5046,Silver V,전국 대학생 프로그래밍 대회 동아리 연합,1756,779,738,47.157%,https://www.acmicpc.net/problem/5046
26645,Bronze III,성장의 비약 선택권,1716,805,734,47.631%,https://www.acmicpc.net/problem/26645
31628,Bronze III,가지 한 두름 주세요,1294,787,732,64.607%,https://www.acmicpc.net/problem/31628
5883,Silver IV,아이폰 9S,2154,901,732,41.239%,https://www.acmicpc.net/problem/5883
20112,Bronze I,사토르 마방진,1056,820,731,80.330%,https://www.acmicpc.net/problem/20112
19235,Platinum V,모노미노도미노,5862,1225,727,20.268%,https://www.acmicpc.net/problem/19235
30794,Bronze IV,가희와 클럽 오디션 1,916,753,724,82.179%,https://www.acmicpc.net/problem/30794
19946,Bronze II,2의 제곱수 계산하기,1938,853,717,47.109%,https://www.acmicpc.net/problem/19946
25286,Bronze III,11월 11일,1483,848,715,57.384%,https://www.acmicpc.net/problem/25286
3005,Silver II,크로스워드 퍼즐 쳐다보기,1428,830,712,59.933%,https://www.acmicpc.net/problem/3005
14569,Silver II,시간표 짜기,1314,836,711,64.991%,https://www.acmicpc.net/problem/14569
1334,Gold V,다음 팰린드롬 수,5184,919,704,22.827%,https://www.acmicpc.net/problem/1334
15725,Silver IV,다항함수의 미분,2737,782,700,31.432%,https://www.acmicpc.net/problem/15725
14709,Bronze I,여우 사인,1939,816,700,43.202%,https://www.acmicpc.net/problem/14709
2594,Silver III,놀이공원,2607,824,700,33.622%,https://www.acmicpc.net/problem/2594
1421,Silver I,나무꾼 이다솜,4037,849,699,23.238%,https://www.acmicpc.net/problem/1421
12760,Silver V,최후의 승자는 누구?,1497,783,697,57.699%,https://www.acmicpc.net/problem/12760
28114,Bronze II,팀명 정하기,1026,761,695,76.039%,https://www.acmicpc.net/problem/28114
26040,Bronze III,특정 대문자를 소문자로 바꾸기,1138,808,694,71.473%,https://www.acmicpc.net/problem/26040
16638,Gold I,괄호 추가하기 2,1539,882,694,58.027%,https://www.acmicpc.net/problem/16638
28438,Silver III,행렬 연산 (행렬 계산하기),1628,808,692,53.810%,https://www.acmicpc.net/problem/28438
16505,Silver II,별,1996,949,690,47.390%,https://www.acmicpc.net/problem/16505
22858,Silver III,원상 복구 (small),1425,869,687,61.339%,https://www.acmicpc.net/problem/22858
